60M@	175,1,129,32,44,0,344,204,1,1,1.00,2,0,6.289ns,-,-,-,-,1,0,0	060/sobel.LOG.gz	060/sobel.CSV	060/sobel.err	060/sobel.QOR.HTML	2023/11/04 16:54:46.000
61M@	579,10,238,120,289,10,1556,567,10,10,10.00,42,0,16.264ns,-,-,-,-,18,96,1	061/sobel.LOG.gz	061/sobel.CSV	061/sobel.err	061/sobel.QOR.HTML	2023/11/04 16:54:56.000
62M@	551,4,330,93,195,4,1351,674,4,4,4.00,22,0,16.3021ns,-,-,-,-,6,72,6	062/sobel.LOG.gz	062/sobel.CSV	062/sobel.err	062/sobel.QOR.HTML	2023/11/04 16:55:05.000
63M@	512,6,191,101,284,6,1612,564,6,6,6.00,31,0,14.9798ns,-,-,-,-,12,72,2	063/sobel.LOG.gz	063/sobel.CSV	063/sobel.err	063/sobel.QOR.HTML	2023/11/04 16:55:15.000
64M@	175,1,129,32,44,0,344,204,1,1,1.00,2,0,6.289ns,-,-,-,-,1,0,0	064/sobel.LOG.gz	064/sobel.CSV	064/sobel.err	064/sobel.QOR.HTML	2023/11/04 16:55:26.000
65M@	373,11,136,122,188,11,1091,373,11,11,11.00,38,-,14.4052ns,-,-,-,-,27,123,2	065/sobel.LOG.gz	065/sobel.CSV	065/sobel.err	065/sobel.QOR.HTML	2023/11/04 16:55:37.000
66M@	390,5,199,94,158,5,1137,460,5,5,5.00,28,-,15.0686ns,-,-,-,-,9,84,5	066/sobel.LOG.gz	066/sobel.CSV	066/sobel.err	066/sobel.QOR.HTML	2023/11/04 16:55:47.000
67M@	334,9,121,103,169,9,1133,364,9,9,9.00,35,-,16.2448ns,-,-,-,-,21,93,2	067/sobel.LOG.gz	067/sobel.CSV	067/sobel.err	067/sobel.QOR.HTML	2023/11/04 16:56:00.000
68M@	175,1,129,32,44,0,344,204,1,1,1.00,2,0,6.289ns,-,-,-,-,1,0,0	068/sobel.LOG.gz	068/sobel.CSV	068/sobel.err	068/sobel.QOR.HTML	2023/11/04 16:56:10.000
69M@	554,11,234,122,272,11,1556,563,11,11,11.00,37,-,13.2802ns,-,-,-,-,27,123,1	069/sobel.LOG.gz	069/sobel.CSV	069/sobel.err	069/sobel.QOR.HTML	2023/11/04 16:56:23.000
70M@	548,5,231,94,284,5,1590,613,5,5,5.00,28,-,15.9696ns,-,-,-,-,9,84,4	070/sobel.LOG.gz	070/sobel.CSV	070/sobel.err	070/sobel.QOR.HTML	2023/11/04 16:56:33.000
71M@	485,9,220,103,226,9,1457,544,9,9,9.00,30,-,14.1272ns,-,-,-,-,21,93,1	071/sobel.LOG.gz	071/sobel.CSV	071/sobel.err	071/sobel.QOR.HTML	2023/11/04 16:56:43.000
72M@	175,1,129,32,44,0,344,204,1,1,1.00,2,0,6.289ns,-,-,-,-,1,0,0	072/sobel.LOG.gz	072/sobel.CSV	072/sobel.err	072/sobel.QOR.HTML	2023/11/04 16:56:54.000
73M@	356,11,169,121,145,11,922,341,11,11,11.00,31,-,13.2802ns,-,-,-,-,27,150,2	073/sobel.LOG.gz	073/sobel.CSV	073/sobel.err	073/sobel.QOR.HTML	2023/11/04 16:57:04.000
74M@	378,5,232,101,120,5,990,444,5,5,5.00,21,-,13.7996ns,-,-,-,-,9,105,5	074/sobel.LOG.gz	074/sobel.CSV	074/sobel.err	074/sobel.QOR.HTML	2023/11/04 16:57:17.000
75M@	474,9,155,102,278,9,1657,553,9,9,9.00,32,-,16.2452ns,-,-,-,-,21,105,3	075/sobel.LOG.gz	075/sobel.CSV	075/sobel.err	075/sobel.QOR.HTML	2023/11/04 16:57:28.000
76M@	175,1,129,32,44,0,344,204,1,1,1.00,2,0,6.289ns,-,-,-,-,1,0,0	076/sobel.LOG.gz	076/sobel.CSV	076/sobel.err	076/sobel.QOR.HTML	2023/11/04 16:57:39.000
77M@	373,11,136,122,188,11,1091,373,11,11,11.00,38,-,14.4052ns,-,-,-,-,27,123,2	077/sobel.LOG.gz	077/sobel.CSV	077/sobel.err	077/sobel.QOR.HTML	2023/11/04 16:57:54.000
78M@	390,5,199,94,158,5,1137,460,5,5,5.00,28,-,15.0686ns,-,-,-,-,9,84,5	078/sobel.LOG.gz	078/sobel.CSV	078/sobel.err	078/sobel.QOR.HTML	2023/11/04 16:58:05.000
79M@	334,9,121,103,169,9,1133,364,9,9,9.00,35,-,16.2448ns,-,-,-,-,21,93,2	079/sobel.LOG.gz	079/sobel.CSV	079/sobel.err	079/sobel.QOR.HTML	2023/11/04 16:58:16.000
